business_id,text,category,detected_domain,allowed_domains,is_allowed
M001,New arrival: Latest laptop collection,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Just launched our new organic range,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Shop now for premium publication at great prices,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M004,Amazing grocery! Perfect for grocery needs,food,food,"food,grocery",1
M006,Order flight online now,travel,travel,"entertainment,travel",1
M001,Shop now for premium digital at great prices,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Premium groceries services available,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Amazing ebook! Perfect for magazine needs,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Order novel online now,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B005,Amazing loan! Perfect for credit needs,finance,finance,finance,1
M006,Exclusive show deals - limited time offer,entertainment,entertainment,"entertainment,travel",1
M008,Order fitness online now,health,health,"beauty,fashion,health",1
M004,Premium fresh services available,grocery,grocery,"food,grocery",1
M001,Discover jewelry and outfit today,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B006,Best outfit ever!,fashion,fashion,fashion,1
B002,Amazing machine learning! Perfect for machine learning needs,tech,tech,tech,1
M002,Just launched our new road range,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Amazing engine! Perfect for motor needs,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M004,Order cooking online now,food,food,"food,grocery",1
B006,Just launched our new accessories range,fashion,fashion,fashion,1
M001,Looking for journal? We've got you covered,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Looking for novel? We've got you covered,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B007,Just launched our new camera range,electronics,electronics,electronics,1
B010,Best film ever!,entertainment,entertainment,entertainment,1
M002,Exclusive magazine deals - limited time offer,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B008,Best car ever!,automotive,automotive,automotive,1
M004,Premium dish services available,food,food,"food,grocery",1
M002,New arrival: Latest ebook collection,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B004,Discover hospital and hospital today,health,health,health,1
B006,Best wear ever!,fashion,fashion,fashion,1
M007,Looking for concert? We've got you covered,entertainment,entertainment,"entertainment,travel",1
M006,Order travel online now,travel,travel,"entertainment,travel",1
M007,Best books ever!,books,books,"entertainment,travel",0
B008,Exclusive motor deals - limited time offer,automotive,automotive,automotive,1
M002,Exclusive cosmetics deals - limited time offer,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M003,Looking for fashion? We've got you covered,fashion,fashion,"beauty,fashion,sports",1
B008,Best machine learning ever!,tech,tech,automotive,0
M003,Shop now for premium weapon at great prices,weapons,weapons,"beauty,fashion,sports",0
M001,Order motorcycle online now,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B009,Discover flat and building today,real_estate,real_estate,real_estate,1
B013,Exclusive supermarket deals - limited time offer,grocery,grocery,grocery,1
M002,Amazing engine! Perfect for bike needs,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M003,Premium cosmetics services available,beauty,beauty,"beauty,fashion,sports",1
B009,Amazing home! Perfect for villa needs,real_estate,real_estate,real_estate,1
B009,Shop now for premium rent at great prices,real_estate,real_estate,real_estate,1
M002,Just launched our new tablet range,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M005,Discover vegetables and essentials today,grocery,grocery,"food,grocery",1
B057,Exclusive school deals - limited time offer,education,education,education,1
B004,Best medicine ever!,health,health,health,1
B007,Best smart ever!,electronics,electronics,electronics,1
B005,Just launched our new wealth range,finance,finance,finance,1
B003,Shop now for premium course at great prices,education,education,education,1
B002,Order AI online now,tech,tech,tech,1
M005,Looking for illegal substance? We've got you covered,drugs,drugs,"food,grocery",0
B010,Just launched our new movie range,entertainment,entertainment,entertainment,1
M001,New arrival: Latest novel collection,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B001,Discover grocery and restaurant today,food,food,food,1
B004,Just launched our new pharmacy range,health,health,health,1
M004,Order daily needs online now,grocery,grocery,"food,grocery",1
B003,Shop now for premium teach at great prices,education,education,education,1
M008,Exclusive haircare deals - limited time offer,beauty,beauty,"beauty,fashion,health",1
M001,Amazing laptop! Perfect for TV needs,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Just launched our new code range,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B057,Just launched our new study range,education,education,education,1
B002,Order machine learning online now,tech,tech,tech,1
B005,Shop now for premium credit at great prices,finance,finance,finance,1
M007,Discover tourism and flight today,travel,travel,"entertainment,travel",1
M001,Premium digital services available,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B013,New arrival: Latest essentials collection,grocery,grocery,grocery,1
M008,Just launched our new doctor range,health,health,"beauty,fashion,health",1
M004,Best mature ever!,adult_content,adult_content,"food,grocery",0
M008,Amazing haircare! Perfect for makeup needs,beauty,beauty,"beauty,fashion,health",1
M001,Discover fresh and groceries today,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B012,Just launched our new booking range,travel,travel,travel,1
M001,Discover literature and library today,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B002,Discover app and machine learning today,tech,tech,tech,1
B003,Looking for school? We've got you covered,education,education,education,1
B015,Just launched our new exercise range,sports,sports,sports,1
B001,Exclusive software deals - limited time offer,tech,tech,food,0
B003,Exclusive skills deals - limited time offer,education,education,education,1
M001,Shop now for premium dress at great prices,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B008,Shop now for premium car at great prices,automotive,automotive,automotive,1
M002,Exclusive sports deals - limited time offer,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M005,Just launched our new restaurant range,food,food,"food,grocery",1
B005,Order stock online now,finance,finance,finance,1
M001,Looking for workout? We've got you covered,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,New arrival: Latest device collection,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,New arrival: Latest gym collection,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Best salon ever!,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B057,Best skills ever!,education,education,education,1
M001,Looking for outdoor? We've got you covered,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B002,New arrival: Latest technology collection,tech,tech,tech,1
M002,Amazing camera! Perfect for gadget needs,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M006,Shop now for premium concert at great prices,entertainment,entertainment,"entertainment,travel",1
B009,Shop now for premium buy at great prices,real_estate,real_estate,real_estate,1
M006,Order music online now,entertainment,entertainment,"entertainment,travel",1
M002,Looking for auto? We've got you covered,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B002,Premium AI services available,tech,tech,tech,1
B005,Shop now for premium insurance at great prices,finance,finance,finance,1
M002,Order organic online now,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B005,Exclusive finance deals - limited time offer,finance,finance,finance,1
B011,Amazing journal! Perfect for journal needs,books,books,books,1
B007,Shop now for premium device at great prices,electronics,electronics,electronics,1
M001,Amazing phone! Perfect for gadget needs,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B057,Exclusive teach deals - limited time offer,education,education,education,1
M006,Exclusive film deals - limited time offer,entertainment,entertainment,"entertainment,travel",1
M008,Amazing hospital! Perfect for medical needs,health,health,"beauty,fashion,health",1
B005,Discover savings and loan today,finance,finance,finance,1
M003,Amazing beauty! Perfect for beauty needs,beauty,beauty,"beauty,fashion,sports",1
B005,Exclusive insurance deals - limited time offer,finance,finance,finance,1
M006,Premium resort services available,travel,travel,"entertainment,travel",1
M005,Looking for eat? We've got you covered,food,food,"food,grocery",1
B005,Premium investment services available,finance,finance,finance,1
B003,Discover tutorial and learning today,education,education,education,1
M007,Exclusive tourism deals - limited time offer,travel,travel,"entertainment,travel",1
M002,Shop now for premium fashion at great prices,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports",1
